ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,volatility,next2_pct,next_pct,period_guess
002120.SZ,20250807,8.05,8.82,8.03,8.82,8.02,0.8,9.9751,1627002.2,1391573.532,8.956916099773252,,10.0135,尾盘
002121.SZ,20250709,5.16,5.69,5.15,5.69,5.17,0.52,10.058,1048791.4,586516.299,9.490333919156415,10.0334,10.0176,尾盘
002121.SZ,20250710,6.26,6.26,6.26,6.26,5.69,0.57,10.0176,317967.02,199047.355,0.0,,10.0334,早盘
002123.SZ,20250520,14.33,15.9,14.33,15.9,14.45,1.45,10.0346,1675747.57,2599600.845,9.87421383647799,,10.0179,尾盘
002124.SZ,20250508,3.24,3.59,3.09,3.59,3.26,0.33,10.1227,2108337.41,710041.58,13.92757660167131,10.0386,10.2128,尾盘
002124.SZ,20260413,2.34,2.59,2.33,2.59,2.35,0.24,10.2128,952264.7,241672.545,10.038610038610031,10.1754,10.0386,尾盘
002124.SZ,20260414,2.61,2.85,2.57,2.85,2.59,0.26,10.0386,1956041.98,531816.075,9.824561403508781,,10.1754,尾盘
002125.SZ,20250619,10.6,11.17,10.6,11.17,10.15,1.02,10.0493,217210.22,241315.178,5.102954341987469,10.0081,10.0269,尾盘
002125.SZ,20250620,12.29,12.29,12.29,12.29,11.17,1.12,10.0269,144139.41,177147.335,0.0,9.9852,10.0081,早盘
002125.SZ,20250623,13.49,13.52,13.01,13.52,12.29,1.23,10.0081,940142.09,1259807.508,3.7721893491124243,10.0202,9.9852,尾盘
002125.SZ,20250624,14.86,14.87,14.32,14.87,13.52,1.35,9.9852,864708.52,1275701.473,3.6987222595830462,10.0,10.0202,尾盘
002125.SZ,20250625,16.36,16.36,16.36,16.36,14.87,1.49,10.0202,156975.06,256811.198,0.0,9.993,10.0,早盘
002125.SZ,20250929,14.2,15.07,14.2,15.07,13.7,1.37,10.0,413654.18,612338.64,5.773059057730597,,9.993,尾盘
002126.SZ,20250818,37.42,37.53,36.51,37.53,34.12,3.41,9.9941,663531.02,2479418.574,2.7178257394084815,9.9975,10.0055,尾盘
002126.SZ,20250916,38.7,39.91,38.01,39.91,36.28,3.63,10.0055,305822.59,1200636.183,4.760711601102478,9.9972,9.9975,尾盘
002126.SZ,20250917,42.3,43.9,42.3,43.9,39.91,3.99,9.9975,315732.85,1368213.835,3.6446469248291606,10.0051,9.9972,尾盘
002126.SZ,20260203,36.1,39.28,35.58,39.28,35.71,3.57,9.9972,370215.3,1400710.367,9.41955193482689,,10.0051,尾盘
002129.SZ,20250924,7.73,8.55,7.71,8.55,7.77,0.78,10.0386,1905393.65,1553657.756,9.824561403508781,9.9896,10.0585,尾盘
002129.SZ,20250925,8.7,9.41,8.61,9.41,8.55,0.86,10.0585,3487780.19,3231266.929,8.501594048884172,9.9812,9.9896,尾盘
002129.SZ,20260204,9.62,10.57,9.55,10.57,9.61,0.96,9.9896,3979559.61,4042202.323,9.649952696310308,,9.9812,尾盘
002130.SZ,20250508,19.32,21.21,19.29,21.21,19.28,1.93,10.0104,1185211.94,2430501.07,9.05233380480906,10.0,10.0042,尾盘
002130.SZ,20250911,23.77,26.06,23.34,26.06,23.69,2.37,10.0042,2102466.2,5271524.476,10.437452033768222,10.0111,10.0,尾盘
002130.SZ,20250923,28.9,31.35,28.69,31.35,28.5,2.85,10.0,2654770.88,8042195.666,8.484848484848486,,10.0111,尾盘
002131.SZ,20250715,3.47,3.77,3.46,3.77,3.43,0.34,9.9125,9077535.21,3362394.242,8.222811671087534,9.9099,9.901,尾盘
002131.SZ,20250818,4.06,4.44,4.06,4.44,4.04,0.4,9.901,11204001.96,4857443.638,8.558558558558575,9.9379,9.9099,尾盘
002131.SZ,20250819,4.66,4.88,4.61,4.88,4.44,0.44,9.9099,11052839.75,5264232.175,5.532786885245893,10.076,9.9379,尾盘
002131.SZ,20250826,4.78,5.31,4.76,5.31,4.83,0.48,9.9379,15437605.47,7908436.848,10.357815442561202,9.9631,10.076,尾盘
002131.SZ,20250901,5.26,5.79,5.2,5.79,5.26,0.53,10.076,11722867.32,6594199.084,10.18998272884283,9.9415,9.9631,尾盘
002131.SZ,20250910,5.28,5.96,5.21,5.96,5.42,0.54,9.9631,13140161.38,7438291.646,12.583892617449665,9.9291,9.9415,尾盘
002131.SZ,20251231,5.12,5.64,5.11,5.64,5.13,0.51,9.9415,9945736.07,5472890.777,9.397163120567365,10.0295,9.9291,尾盘
002131.SZ,20260105,6.0,6.2,5.81,6.2,5.64,0.56,9.9291,18319480.36,11089923.417,6.290322580645171,10.0536,10.0295,尾盘
002131.SZ,20260109,6.81,7.46,6.81,7.46,6.78,0.68,10.0295,7007721.93,5151393.428,8.713136729222525,9.9878,10.0536,尾盘
002131.SZ,20260112,8.21,8.21,8.21,8.21,7.46,0.75,10.0536,305211.91,250578.978,0.0,9.9668,9.9878,早盘
002131.SZ,20260113,9.03,9.03,9.03,9.03,8.21,0.82,9.9878,583535.39,526932.457,0.0,10.0606,9.9668,早盘
002131.SZ,20260114,9.5,9.93,9.41,9.93,9.03,0.9,9.9668,6120675.01,5945085.039,5.2366565961732086,9.9585,10.0606,尾盘
002131.SZ,20260212,8.2,9.08,8.19,9.08,8.25,0.83,10.0606,12664642.86,11092174.691,9.801762114537452,,9.9585,尾盘
002132.SZ,20250721,3.98,3.99,3.9,3.99,3.63,0.36,9.9174,1105685.14,440029.737,2.2556390977443685,,10.0,尾盘
002133.SZ,20250715,3.32,3.42,3.3,3.42,3.11,0.31,9.9678,305262.0,103989.808,3.5087719298245648,10.1587,9.9125,尾盘
002133.SZ,20251210,3.61,3.77,3.59,3.77,3.43,0.34,9.9125,310620.6,116498.885,4.774535809018572,,10.1587,尾盘
002134.SZ,20250605,20.9,23.17,20.9,23.17,21.06,2.11,10.019,117488.82,262293.677,9.797151488994402,10.0,9.9951,尾盘
002134.SZ,20251103,20.2,22.23,20.05,22.23,20.21,2.02,9.9951,176015.99,379875.203,9.806567701304541,9.9956,10.0,尾盘
002134.SZ,20251224,23.31,25.52,23.31,25.52,23.2,2.32,10.0,154129.26,391607.925,8.659874608150474,,9.9956,尾盘
002136.SZ,20250514,9.36,10.33,9.36,10.33,9.39,0.94,10.0106,200117.39,204436.123,9.390125847047441,10.0362,10.0498,尾盘
002136.SZ,20250516,10.14,11.06,9.86,11.06,10.05,1.01,10.0498,217952.46,231979.733,10.84990958408681,10.0,10.0362,尾盘
002136.SZ,20250519,11.35,12.17,11.02,12.17,11.06,1.11,10.0362,417981.32,493826.239,9.449465899753495,9.984,10.0,尾盘
002136.SZ,20250521,10.95,12.32,10.4,12.32,11.2,1.12,10.0,420595.24,479275.207,15.584415584415584,9.9845,9.984,尾盘
002136.SZ,20250526,12.95,13.77,12.5,13.77,12.52,1.25,9.984,357825.12,473829.359,9.222948438634711,9.993,9.9845,尾盘
002136.SZ,20251107,12.9,14.21,12.9,14.21,12.92,1.29,9.9845,633383.35,874664.162,9.218859957776218,9.9839,9.993,尾盘
002136.SZ,20251110,14.8,15.63,14.55,15.63,14.21,1.42,9.993,493034.51,748337.692,6.90978886756238,10.0412,9.9839,尾盘
002136.SZ,20251128,12.6,13.66,12.48,13.66,12.42,1.24,9.9839,358970.0,471856.714,8.638360175695459,10.0313,10.0412,尾盘
002136.SZ,20251226,12.54,13.37,12.49,13.37,12.15,1.22,10.0412,270575.0,351496.396,6.581899775617046,9.9856,10.0313,尾盘
002136.SZ,20260224,12.89,14.04,12.83,14.04,12.76,1.28,10.0313,221815.01,303643.1,8.618233618233612,,9.9856,尾盘
002137.SZ,20251022,8.46,8.94,8.41,8.94,8.13,0.81,9.9631,546576.18,479761.727,5.928411633109612,,9.9783,尾盘
002140.SZ,20250911,10.58,11.46,10.53,11.46,10.42,1.04,9.9808,450216.58,509205.604,8.115183246073311,10.0244,10.0448,尾盘
002140.SZ,20250926,11.5,12.27,11.35,12.27,11.15,1.12,10.0448,549758.47,656208.251,7.497962510187449,9.9829,10.0244,尾盘
002140.SZ,20250929,12.88,13.5,12.81,13.5,12.27,1.23,10.0244,193682.97,257319.644,5.111111111111107,,9.9829,尾盘
002141.SZ,20250820,4.15,4.66,4.09,4.66,4.24,0.42,9.9057,1288522.78,572822.659,12.231759656652367,9.9738,10.0,尾盘
002141.SZ,20251120,3.7,4.07,3.69,4.07,3.7,0.37,10.0,1152480.58,461615.756,9.336609336609344,10.0,9.9738,尾盘
002141.SZ,20260122,3.84,4.19,3.83,4.19,3.81,0.38,9.9738,720254.94,296914.733,8.591885441527452,,10.0,尾盘
002145.SZ,20250821,4.51,4.9,4.5,4.9,4.45,0.45,10.1124,3023708.07,1456265.83,8.163265306122454,9.9812,10.0209,尾盘
002145.SZ,20250826,4.79,5.27,4.79,5.27,4.79,0.48,10.0209,2669954.01,1365691.08,9.108159392789366,,9.9812,尾盘
002146.SZ,20250912,1.59,1.75,1.58,1.75,1.59,0.16,10.0629,3555652.21,604350.632,9.71428571428571,10.1695,10.2857,尾盘
002146.SZ,20250915,1.82,1.93,1.77,1.93,1.75,0.18,10.2857,8447571.54,1579307.628,8.290155440414503,10.1911,10.1695,尾盘
002146.SZ,20251114,1.77,1.95,1.77,1.95,1.77,0.18,10.1695,2791373.35,528774.357,9.230769230769226,9.9415,10.1911,尾盘
002146.SZ,20251229,1.67,1.73,1.66,1.73,1.57,0.16,10.1911,4277311.84,733587.16,4.046242774566478,,9.9415,尾盘
002148.SZ,20250804,7.04,7.79,7.02,7.79,7.08,0.71,10.0282,885687.21,670205.069,9.884467265725295,10.035,10.0128,尾盘
002148.SZ,20250805,8.2,8.57,8.18,8.57,7.79,0.78,10.0128,348195.21,293361.211,4.550758459743297,9.9682,10.035,尾盘
002148.SZ,20250806,9.43,9.43,9.43,9.43,8.57,0.86,10.035,147514.76,139106.419,0.0,10.0423,9.9682,早盘
002148.SZ,20250807,10.37,10.37,10.37,10.37,9.43,0.94,9.9682,98326.25,101964.321,0.0,9.9904,10.0423,早盘
002148.SZ,20250811,8.9,10.41,8.52,10.41,9.46,0.95,10.0423,1604014.97,1513531.081,18.15561959654179,10.0437,9.9904,尾盘
002148.SZ,20250812,11.25,11.45,10.75,11.45,10.41,1.04,9.9904,2732456.49,3078065.377,6.113537117903924,10.0193,10.0437,尾盘
002148.SZ,20250813,11.45,12.6,11.2,12.6,11.45,1.15,10.0437,2227909.44,2698925.976,11.111111111111114,,10.0193,尾盘
002149.SZ,20251205,18.81,20.52,18.74,20.52,18.65,1.87,10.0268,747904.12,1483453.785,8.674463937621837,10.0126,9.9903,尾盘
002149.SZ,20251208,22.57,22.57,22.57,22.57,20.52,2.05,9.9903,81373.52,183660.035,0.0,10.0,10.0126,早盘
002149.SZ,20251210,25.5,26.26,24.82,26.26,23.87,2.39,10.0126,1725521.38,4445956.842,5.483625285605489,10.0096,10.0,尾盘
002149.SZ,20251212,25.8,28.93,25.0,28.93,26.3,2.63,10.0,1681276.39,4542836.854,13.58451434497062,10.0029,10.0096,尾盘
002149.SZ,20251218,31.67,34.29,31.6,34.29,31.17,3.12,10.0096,908808.68,3046033.064,7.8448527267424835,10.0,10.0029,尾盘
002149.SZ,20251219,35.0,37.72,34.89,37.72,34.29,3.43,10.0029,1312048.23,4774955.511,7.502651113467652,10.0,10.0,尾盘
002149.SZ,20251225,42.04,46.2,42.04,46.2,42.0,4.2,10.0,1268974.97,5624719.094,9.004329004329012,10.0,10.0,尾盘
002149.SZ,20260122,36.79,39.6,36.72,39.6,36.0,3.6,10.0,484947.95,1883939.004,7.27272727272728,10.0024,10.0,尾盘
002149.SZ,20260123,41.88,43.56,40.26,43.56,39.6,3.96,10.0,698628.84,2982659.627,7.575757575757586,10.011,10.0024,尾盘
002149.SZ,20260326,43.74,46.74,42.41,46.74,42.49,4.25,10.0024,946931.75,4253374.469,9.264013692768518,10.0,10.011,尾盘
002149.SZ,20260414,46.24,50.0,44.61,50.0,45.45,4.55,10.011,708169.62,3377354.755,10.780000000000001,9.9931,10.0,尾盘
002149.SZ,20260420,54.81,60.28,54.32,60.28,54.8,5.48,10.0,826012.13,4819209.94,9.887193098871933,,9.9931,尾盘
002150.SZ,20250618,10.91,11.75,10.85,11.75,10.68,1.07,10.0187,178972.97,207107.908,7.6595744680851094,10.0,10.0076,尾盘
002150.SZ,20250903,13.22,14.4,13.02,14.4,13.09,1.31,10.0076,293748.97,405335.885,9.583333333333337,9.9747,10.0,尾盘
002150.SZ,20250904,15.84,15.84,15.84,15.84,14.4,1.44,10.0,90020.91,142593.121,0.0,10.0128,9.9747,早盘
002150.SZ,20250905,17.3,17.42,16.65,17.42,15.84,1.58,9.9747,416571.01,717663.218,4.4202066590126465,9.9942,10.0128,尾盘
002150.SZ,20250924,15.52,17.25,15.33,17.25,15.68,1.57,10.0128,380750.06,627368.554,11.130434782608695,9.9842,9.9942,尾盘
002150.SZ,20250929,17.7,18.93,17.36,18.93,17.21,1.72,9.9942,339913.22,624991.851,8.293713681986267,10.0114,9.9842,尾盘
002150.SZ,20250930,18.8,20.82,18.72,20.82,18.93,1.89,9.9842,452409.24,923363.484,10.08645533141211,9.9793,10.0114,尾盘
002150.SZ,20251029,17.62,19.34,17.51,19.34,17.58,1.76,10.0114,316795.53,596197.706,9.462254395036187,10.0048,9.9793,尾盘
002150.SZ,20251030,20.96,21.27,20.27,21.27,19.34,1.93,9.9793,148333.02,311423.816,4.701457451810062,10.0095,10.0048,尾盘
002150.SZ,20251105,19.82,22.76,19.65,22.76,20.69,2.07,10.0048,441368.51,949164.381,13.664323374340961,9.9791,10.0095,尾盘
002150.SZ,20251113,21.22,23.19,21.22,23.19,21.08,2.11,10.0095,445924.65,995049.844,8.495040965933603,10.0,9.9791,尾盘
002150.SZ,20251128,18.97,21.05,18.72,21.05,19.14,1.91,9.9791,258419.64,523613.469,11.068883610451314,9.9873,10.0,尾盘
002150.SZ,20260123,21.85,23.76,21.78,23.76,21.6,2.16,10.0,276074.5,644896.811,8.333333333333334,10.0043,9.9873,尾盘
002150.SZ,20260127,23.38,25.88,23.15,25.88,23.53,2.35,9.9873,387714.34,950582.113,10.54868624420402,10.0074,10.0043,尾盘
002150.SZ,20260206,23.18,25.73,23.05,25.73,23.39,2.34,10.0043,207012.57,514673.988,10.415856976292265,10.0067,10.0074,尾盘
002150.SZ,20260311,26.85,29.68,26.76,29.68,26.98,2.7,10.0074,155032.15,442810.978,9.83827493261455,10.0,10.0067,尾盘
002150.SZ,20260312,31.16,32.65,30.7,32.65,29.68,2.97,10.0067,231359.63,744829.142,5.972434915773352,9.9968,10.0,尾盘
002150.SZ,20260317,31.7,34.87,31.7,34.87,31.7,3.17,10.0,285398.48,952447.649,9.090909090909086,10.0057,9.9968,尾盘
002150.SZ,20260320,32.31,34.88,31.9,34.88,31.71,3.17,9.9968,300034.67,1029642.355,8.543577981651387,10.0,10.0057,尾盘
002150.SZ,20260323,36.79,38.37,36.62,38.37,34.88,3.49,10.0057,592268.45,2249851.554,4.560854834506125,,10.0,尾盘
002151.SZ,20251222,33.9,36.43,33.66,36.43,33.12,3.31,9.994,303275.87,1085042.65,7.603623387318153,10.0,9.9896,尾盘
002151.SZ,20251226,39.0,42.17,38.34,42.17,38.34,3.83,9.9896,1147223.84,4737074.487,9.0822859852976,9.9934,10.0,尾盘
002151.SZ,20251231,40.33,45.43,40.33,45.43,41.3,4.13,10.0,927496.59,4051736.937,11.226062073519703,10.006,9.9934,尾盘
002151.SZ,20260105,49.8,49.97,45.49,49.97,45.43,4.54,9.9934,1187145.26,5684711.045,8.965379227536516,9.9967,10.006,尾盘
002151.SZ,20260106,49.98,54.97,49.98,54.97,49.97,5.0,10.006,748032.36,3994802.076,9.077678733854833,,9.9967,尾盘
002153.SZ,20250606,8.88,9.01,8.61,9.01,8.19,0.82,10.0122,298668.96,267283.897,4.439511653718095,10.0423,10.0354,尾盘
002153.SZ,20250707,8.68,9.32,8.54,9.32,8.47,0.85,10.0354,918656.1,832990.338,8.369098712446364,10.0218,10.0423,尾盘
002153.SZ,20250714,9.6,10.41,9.4,10.41,9.46,0.95,10.0423,941205.49,938104.041,9.702209414024972,9.9701,10.0218,尾盘
002153.SZ,20251113,9.2,10.1,9.16,10.1,9.18,0.92,10.0218,267891.02,261474.091,9.306930693069303,10.0,9.9701,尾盘
002153.SZ,20251118,10.1,11.03,10.1,11.03,10.03,1.0,9.9701,687640.03,743894.617,8.431550317316407,10.0,10.0,尾盘
002153.SZ,20251124,10.61,11.44,10.33,11.44,10.4,1.04,10.0,615360.32,676545.971,9.702797202797198,9.97,10.0,尾盘
002153.SZ,20251126,12.16,13.53,12.16,13.53,12.3,1.23,10.0,1183801.81,1542456.945,10.125646711012559,10.0204,9.97,尾盘
002153.SZ,20260114,14.67,14.67,14.67,14.67,13.34,1.33,9.97,172116.32,252494.641,0.0,,10.0204,早盘
002154.SZ,20250916,3.86,4.24,3.85,4.24,3.85,0.39,10.1299,1881561.22,769149.818,9.198113207547172,9.9174,10.1176,尾盘
002154.SZ,20250919,4.29,4.68,4.11,4.68,4.25,0.43,10.1176,3231321.48,1448451.315,12.179487179487166,,9.9174,尾盘
002155.SZ,20250901,21.25,22.74,20.9,22.74,20.67,2.07,10.0145,1202166.78,2644083.087,8.091468777484609,10.0119,10.0131,尾盘
002155.SZ,20260126,25.27,25.27,25.27,25.27,22.97,2.3,10.0131,79635.1,201237.898,0.0,10.0,10.0119,早盘
002155.SZ,20260127,27.8,27.8,27.8,27.8,25.27,2.53,10.0119,30416.05,84556.619,0.0,10.0065,10.0,早盘
002155.SZ,20260128,30.58,30.58,30.58,30.58,27.8,2.78,10.0,35403.46,108263.781,0.0,9.9881,10.0065,早盘
002155.SZ,20260129,33.64,33.64,33.64,33.64,30.58,3.06,10.0065,43898.73,147675.328,0.0,10.0,9.9881,早盘
002155.SZ,20260130,37.0,37.0,36.0,37.0,33.64,3.36,9.9881,3644098.08,13414327.743,2.7027027027027026,9.9358,10.0,尾盘
002155.SZ,20260203,34.97,36.63,34.13,36.63,33.3,3.33,10.0,2163727.3,7619723.117,6.825006825006824,10.0088,9.9358,尾盘
002155.SZ,20260206,32.13,35.98,31.15,35.96,32.71,3.25,9.9358,2179177.63,7484802.591,13.431590656284756,10.0,10.0088,尾盘
002155.SZ,20260227,34.01,37.7,33.95,37.7,34.27,3.43,10.0088,1569451.25,5672997.26,9.946949602122016,10.0172,10.0,尾盘
002155.SZ,20260302,40.0,41.47,39.41,41.47,37.7,3.77,10.0,2653013.82,10729962.278,4.967446346756697,,10.0172,尾盘
002156.SZ,20250829,31.73,33.09,31.58,33.09,30.08,3.01,10.0066,1779622.37,5795766.608,4.5633121789060285,10.0075,10.0029,尾盘
002156.SZ,20250924,35.13,37.72,35.01,37.72,34.29,3.43,10.0029,956619.31,3542582.768,7.184517497348889,10.0,10.0075,尾盘
002156.SZ,20251009,44.19,44.19,44.19,44.19,40.17,4.02,10.0075,130799.98,578005.112,0.0,9.998,10.0,早盘
002156.SZ,20260116,43.45,46.86,42.75,46.86,42.6,4.26,10.0,1777119.5,8013739.702,8.770806658130601,,9.998,尾盘
002158.SZ,20250508,17.58,19.03,17.43,19.03,17.3,1.73,10.0,164365.85,304168.925,8.40777719390437,9.9949,9.9888,尾盘
002158.SZ,20250815,17.99,19.71,17.99,19.71,17.92,1.79,9.9888,397419.55,760353.515,8.726534753932027,10.0092,9.9949,尾盘
002158.SZ,20250818,20.71,21.68,20.33,21.68,19.71,1.97,9.9949,655067.21,1385435.29,6.2269372693727005,10.021,10.0092,尾盘
002158.SZ,20250819,22.91,23.85,22.91,23.85,21.68,2.17,10.0092,441063.23,1045502.653,3.9412997903563993,10.0,10.021,尾盘
002158.SZ,20250820,24.47,26.24,23.81,26.24,23.85,2.39,10.021,763972.77,1909049.19,9.260670731707316,10.0,10.0,尾盘
002158.SZ,20250826,23.16,25.74,23.16,25.74,23.4,2.34,10.0,421749.94,1039540.094,10.023310023310017,10.016,10.0,尾盘
002158.SZ,20250903,24.26,26.62,24.21,26.62,24.2,2.42,10.0,196693.68,518144.432,9.053343350864013,9.9837,10.016,尾盘
002158.SZ,20250908,25.2,27.46,25.2,27.46,24.96,2.5,10.016,342818.3,906638.964,8.23015294974509,10.0,9.9837,尾盘
002158.SZ,20251015,24.48,26.99,23.8,26.99,24.54,2.45,9.9837,269030.52,690299.175,11.819192293442008,,10.0,尾盘
002160.SZ,20251023,4.5,4.96,4.48,4.96,4.51,0.45,9.9778,784759.16,383042.936,9.677419354838701,10.0775,10.0806,尾盘
002160.SZ,20251024,5.01,5.46,4.98,5.46,4.96,0.5,10.0806,2546008.48,1365978.115,8.791208791208781,10.0352,10.0775,尾盘
002160.SZ,20251029,5.01,5.68,4.97,5.68,5.16,0.52,10.0775,1806734.72,952094.733,12.5,10.0,10.0352,尾盘
002160.SZ,20251030,5.87,6.25,5.87,6.25,5.68,0.57,10.0352,2106469.58,1290723.569,6.079999999999998,10.076,10.0,尾盘
002160.SZ,20251106,5.6,6.27,5.55,6.27,5.7,0.57,10.0,2043208.13,1224302.813,11.483253588516744,10.0813,10.076,尾盘
002160.SZ,20260106,5.31,5.79,5.29,5.79,5.26,0.53,10.076,1006390.5,561753.861,8.635578583765112,10.02,10.0813,尾盘
002160.SZ,20260128,6.17,6.77,6.11,6.77,6.15,0.62,10.0813,1141380.08,747593.565,9.748892171344155,,10.02,尾盘
002161.SZ,20250520,5.43,5.97,5.39,5.97,5.43,0.54,9.9448,646984.36,374661.663,9.715242881072028,9.9698,10.0719,尾盘
002161.SZ,20250526,6.12,6.12,6.12,6.12,5.56,0.56,10.0719,175895.14,107647.826,0.0,10.0304,9.9698,早盘
002161.SZ,20250610,6.57,7.28,6.45,7.28,6.62,0.66,9.9698,1613294.34,1143639.378,11.401098901098901,10.068,10.0304,尾盘
002161.SZ,20250715,6.87,7.24,6.81,7.24,6.58,0.66,10.0304,359652.34,257271.988,5.939226519337025,10.0473,10.068,尾盘
002161.SZ,20250725,7.36,8.09,7.26,8.09,7.35,0.74,10.068,1022631.32,789230.208,10.259579728059332,,10.0473,尾盘
002162.SZ,20250530,4.24,4.52,4.24,4.52,4.11,0.41,9.9757,876118.96,392231.365,6.194690265486712,10.0569,9.9366,尾盘
002162.SZ,20260109,4.82,5.2,4.79,5.2,4.73,0.47,9.9366,523473.88,265856.325,7.884615384615387,9.9458,10.0569,尾盘
002162.SZ,20260226,5.22,5.8,5.2,5.8,5.27,0.53,10.0569,847863.18,477974.529,10.344827586206891,,9.9458,尾盘
002163.SZ,20250724,10.24,11.65,10.23,11.65,10.59,1.06,10.0094,1113343.61,1248851.623,12.188841201716736,10.0306,10.0,尾盘
002163.SZ,20251029,11.0,11.99,10.92,11.99,10.9,1.09,10.0,439002.98,517077.973,8.924103419516266,9.9867,10.0306,尾盘
002163.SZ,20251103,12.85,14.37,12.85,14.37,13.06,1.31,10.0306,1513235.04,2098898.915,10.577592205984688,9.9713,9.9867,尾盘
002163.SZ,20251105,14.66,16.52,14.4,16.52,15.02,1.5,9.9867,1580545.78,2496463.368,12.832929782082319,10.0,9.9713,尾盘
002163.SZ,20251208,14.05,15.33,13.98,15.33,13.94,1.39,9.9713,942701.59,1427535.595,8.806262230919764,9.9849,10.0,尾盘
002163.SZ,20251210,15.7,17.27,15.36,17.27,15.7,1.57,10.0,1576290.41,2599393.969,11.05964099594673,9.9725,9.9849,尾盘
002163.SZ,20251219,13.15,14.54,12.66,14.54,13.22,1.32,9.9849,1350903.8,1826615.916,12.929848693259965,10.0063,9.9725,尾盘
002163.SZ,20251222,15.87,15.99,15.87,15.99,14.54,1.45,9.9725,452401.26,722206.291,0.7504690431519763,10.0057,10.0063,午前
002163.SZ,20251223,17.59,17.59,17.59,17.59,15.99,1.6,10.0063,138111.69,242938.463,0.0,10.0097,10.0057,早盘
002163.SZ,20251224,18.98,19.35,18.61,19.35,17.59,1.76,10.0057,1267570.48,2410140.117,3.8242894056847643,10.0,10.0097,尾盘
002163.SZ,20251226,20.81,22.75,20.81,22.75,20.68,2.07,10.0097,2279896.15,5062930.672,8.527472527472533,,10.0,尾盘
002164.SZ,20250612,9.18,9.79,9.18,9.79,8.9,0.89,10.0,710736.12,681568.865,6.230847803881506,9.9904,10.0524,尾盘
002164.SZ,20250808,9.71,10.51,9.7,10.51,9.55,0.96,10.0524,614721.91,640533.539,7.706945765937208,9.9917,9.9904,尾盘
002164.SZ,20250818,10.58,11.45,10.57,11.45,10.41,1.04,9.9904,391126.41,440827.832,7.685589519650647,9.9919,9.9917,尾盘
002164.SZ,20250820,12.08,13.21,12.06,13.21,12.01,1.2,9.9917,994551.9,1249168.845,8.705526116578351,10.0146,9.9919,尾盘
002164.SZ,20250908,12.62,13.54,12.62,13.54,12.31,1.23,9.9919,394389.83,527366.594,6.794682422451993,,10.0146,尾盘
002165.SZ,20250507,12.54,13.68,12.45,13.68,12.44,1.24,9.9678,3144202.81,4092651.281,8.991228070175442,9.9742,9.9912,尾盘
002165.SZ,20250516,10.82,12.44,10.71,12.44,11.31,1.13,9.9912,3003914.27,3604542.981,13.906752411575551,10.0109,9.9742,尾盘
002165.SZ,20250521,11.22,12.79,11.06,12.79,11.63,1.16,9.9742,3646207.65,4406739.14,13.526192337763868,9.9781,10.0109,尾盘
002165.SZ,20250701,9.22,10.11,9.12,10.11,9.19,0.92,10.0109,2540357.26,2472893.313,9.792284866468846,9.9622,9.9781,尾盘
002165.SZ,20250828,9.06,10.03,9.04,10.03,9.12,0.91,9.9781,1708963.51,1685886.934,9.870388833499504,9.9771,9.9622,尾盘
002165.SZ,20260120,7.93,8.72,7.92,8.72,7.93,0.79,9.9622,857289.81,725707.899,9.174311926605512,9.9899,9.9771,尾盘
002165.SZ,20260121,9.59,9.59,9.25,9.59,8.72,0.87,9.9771,2895570.34,2752230.739,3.54535974973931,9.9914,9.9899,尾盘
002165.SZ,20260126,10.09,10.9,10.01,10.9,9.91,0.99,9.9899,1944564.43,2038069.635,8.165137614678903,10.0402,9.9914,尾盘
002165.SZ,20260130,11.23,12.77,11.03,12.77,11.61,1.16,9.9914,2640156.94,3187536.043,13.62568519968677,10.0176,10.0402,尾盘
002165.SZ,20260203,12.4,13.7,12.4,13.7,12.45,1.25,10.0402,1921938.63,2530446.972,9.489051094890504,10.0,10.0176,尾盘
002165.SZ,20260224,11.63,12.52,11.63,12.52,11.38,1.14,10.0176,1245513.43,1522597.792,7.1086261980830585,10.0,10.0,尾盘
002165.SZ,20260306,11.03,12.21,10.96,12.21,11.1,1.11,10.0,837476.04,991693.842,10.237510237510236,,10.0,尾盘
002167.SZ,20250626,10.46,11.5,10.39,11.5,10.45,1.05,10.0478,928769.25,1040093.017,9.652173913043473,10.0075,10.0186,尾盘
002167.SZ,20250718,10.81,11.86,10.79,11.86,10.78,1.08,10.0186,882399.28,1022358.966,9.021922428330525,10.0282,10.0075,尾盘
002167.SZ,20250820,13.07,14.62,13.04,14.62,13.29,1.33,10.0075,795800.57,1120566.204,10.807113543091656,9.9932,10.0282,尾盘
002167.SZ,20260227,14.14,15.58,14.11,15.58,14.16,1.42,10.0282,850453.99,1293734.435,9.435173299101416,,9.9932,尾盘
002169.SZ,20250908,7.36,7.81,7.33,7.81,7.1,0.71,10.0,509987.06,392096.425,6.145966709346985,10.0,10.0271,尾盘
002169.SZ,20251021,7.38,8.12,7.28,8.12,7.38,0.74,10.0271,567131.05,439466.345,10.344827586206886,10.0469,10.0,尾盘
002169.SZ,20251222,9.57,9.57,9.33,9.57,8.7,0.87,10.0,339330.12,323634.962,2.5078369905956133,10.0255,10.0469,尾盘
002169.SZ,20251229,10.61,11.72,10.61,11.72,10.65,1.07,10.0469,779003.82,905175.882,9.470989761092161,9.9928,10.0255,尾盘
